Order,praatword,distance
1457,before,5.151224
1458,said,5.572796
1459,alice,5.295440
1460,and,3.205988
1462,round,9.655478
1463,the,2.102112
1464,neck,5.952769
1465,of,1.569403
1466,the,0.652498
1467,bottle,6.148774
1468,was,2.948524
1469,a,1.035783
1470,paper,5.194961
1471,label,4.384720
1472,with,2.948406
1473,the,3.425204
1474,words,5.188161
1475,drink,12.654712
1476,me,7.451070
1477,beautifully,10.601058
1478,printed,4.275808
1479,on,2.295250
1480,it,2.095764
1481,in,3.416974
1482,large,6.379230
1483,letters,0.505199
1484,it,3.095161
1485,was,0.940598
1486,all,3.927582
1487,very,1.947552
1488,well,0.789696
1489,to,0.790821
1490,say,2.581108
1491,drink,11.888324
1492,me,5.967305
1493,but,3.131894
1494,the,3.756557
1495,wise,7.237009
1496,little,4.460024
1497,alice,10.270510
1498,was,2.295643
1499,not,2.126936
1500,going,4.253782
1501,to,0.154745
1502,do,3.522594
1503,that,2.722677
1504,in,5.296002
1505,a,2.536566
1506,hurry,3.272746
1507,no,5.052017
1508,i,2.702909
1509,'ll,3.483259
1510,look,5.861010
1511,first,7.676962
1512,she,3.827402
1513,said,0.604160
1514,and,2.359098
1515,see,4.644414
1516,whether,5.682219
1517,it,2.407951
1518,'s,0.921404
1519,marked,10.100193
1520,poison,10.681721
1521,or,0.259821
1522,not,1.330147
1523,for,3.420356
1524,she,4.411572
1525,had,4.265494
1526,read,6.645322
1527,several,5.614874
1528,nice,7.942797
1529,little,3.827690
1530,histories,8.581320
1531,about,3.025077
1532,children,6.067829
1533,who,3.318766
1534,had,2.645198
1535,got,4.681107
1536,burnt,10.633511
1537,and,1.600929
1538,eaten,4.930697
1539,up,4.056144
1540,by,4.390995
1541,wild,8.427566
1542,beasts,2.201033
1543,and,1.161394
1544,other,4.879723
1545,unpleasant,13.818333
1546,things,0.623333
1547,all,5.407933
1548,because,5.514662
1549,they,1.641676
1550,would,4.597454
1551,not,2.486068
1552,remember,6.408010
1553,the,2.228059
1554,simple,7.649180
1555,rules,7.183560
1556,their,6.863653
1557,friends,5.652623
1558,had,1.523979
1559,taught,3.665922
1560,them,1.887381
1561,such,7.534853
1562,as,2.405312
1563,that,3.553833
1564,a,5.467772
1566,hot,5.469495
1567,poker,11.458170
1568,will,6.060755
1569,burn,6.169714
1570,you,5.887949
1571,if,5.042696
1572,you,0.841347
1573,hold,7.357757
1574,it,2.548071
1575,too,5.143446
1576,long,3.926270
1577,and,2.115523
1578,that,4.350257
1579,if,4.403981
1580,you,0.628000
1581,cut,7.148294
1582,your,2.808530
1583,finger,4.368619
1584,very,7.168253
1585,deeply,7.045218
1586,with,5.270921
1587,a,1.557059
1588,knife,3.762218
1589,it,2.659778
1590,usually,9.706844
1591,bleeds,6.102479
1592,and,3.673720
1593,she,5.962684
1594,had,4.847792
1595,never,3.685208
1596,forgotten,4.818148
1597,that,2.417601
1598,if,5.765876
1599,you,1.573074
1600,drink,6.700298
1601,much,6.306418
1602,from,3.987936
1603,a,3.472727
1604,bottle,3.460974
1605,marked,10.434864
1606,poison,7.980771
1607,it,3.135551
1608,is,1.686636
1609,almost,5.629014
1610,certain,4.555117
1611,to,1.465933
1612,disagree,7.723129
1613,with,0.277283
1614,you,1.096392
1615,sooner,9.590755
1616,or,0.350393
1617,later,0.001999
1618,however,7.236465
1619,this,4.617086
1620,bottle,9.244543
1621,was,1.271902
1622,not,2.179162
1623,marked,7.853969
1624,poison,11.164642
1625,so,5.572414
1626,alice,9.255918
1627,ventured,6.453787
1628,to,0.557941
1629,taste,6.387709
1630,it,0.931986
1631,and,2.128204
1632,finding,6.536593
1633,it,0.914000
1634,very,3.309258
1635,nice,4.681117
1636,it,4.434253
1637,had,3.810619
1638,in,6.219396
1639,fact,2.304276
1640,a,2.620766
1641,sort,3.616158
1642,of,0.005125
1643,mixed,6.928941
1644,flavour,4.762609
1645,of,1.284260
1647,tart,4.322007
1648,custard,8.984746
1649,pine-apple,4.831655
1650,roast,8.755659
1651,turkey,5.982369
1652,toffee,12.485540
1653,and,1.460833
1654,hot,4.930750
1655,buttered,2.960059
1656,toast,0.307398
1657,she,5.270497
1658,very,7.629517
1659,soon,2.639971
1660,finished,6.679174
1661,it,2.680670
1662,off,6.014076
1663,what,4.421244
1664,a,2.372570
1665,curious,5.481786
1666,feeling,5.000926
1667,said,9.279213
1668,alice,7.017234
1669,i,2.930082
1670,must,3.994485
1671,be,2.731606
1672,shutting,10.318165
1673,up,1.304190
1674,like,6.723049
1675,a,0.638161
1676,telescope,6.619349
1677,and,3.203713
1678,so,3.795997
1679,it,2.547087
1680,was,1.154551
1681,indeed,7.600374
1682,she,4.129848
1683,was,2.053831
1684,now,4.686814
1685,only,4.744021
1686,ten,6.047150
1687,inches,5.431397
1688,high,2.549147
1689,and,1.365340
1690,her,2.564690
1691,face,2.999205
1692,brightened,6.276665
1693,up,3.781569
1694,at,3.097926
1695,the,0.972885
1696,thought,1.292139
1697,that,1.865524
1698,she,1.288404
1699,was,1.258236
1700,now,5.347433
1701,the,3.361018
1702,right,4.910996
1703,size,4.106294
1704,for,2.522328
1705,going,6.997444
1706,through,3.621563
1707,the,1.282322
1708,little,4.500121
1709,door,4.309582
1710,into,2.887770
1711,that,3.722082
1712,lovely,5.008763
1713,garden,1.972328
1714,first,7.760854
1715,however,5.391908
1716,she,2.175336
1717,waited,5.928329
1718,for,1.824021
1719,a,2.435627
1720,few,2.471588
1721,minutes,0.655548
1722,to,2.398258
1723,see,3.384243
1724,if,1.597814
1725,she,1.191216
1726,was,2.305731
1727,going,1.768671
1728,to,0.499878
1729,shrink,8.483780
1730,any,7.103840
1731,further,2.550723
1732,she,4.123035
1733,felt,3.894266
1734,a,3.672656
1735,little,1.234629
1736,nervous,3.157799
1737,about,3.029807
1738,this,3.766506
1739,for,4.478533
1740,it,4.154228
1741,might,4.614966
1742,end,5.720971
1743,you,10.590664
1744,know,3.373496
1745,said,5.636102
1746,alice,5.703443
1747,to,4.339432
1748,herself,0.784417
1749,in,3.877359
1750,my,6.796808
1751,going,7.469987
1752,out,3.442654
1753,altogether,8.856542
1754,like,5.624939
1755,a,0.789762
1756,candle,7.813007
1757,i,2.490530
1758,wonder,4.571876
1759,what,1.712543
1760,i,2.494343
1761,should,1.953621
1762,be,3.304310
1763,like,1.401907
1764,then,5.240540
1765,and,3.203713
1766,she,2.685601
1767,tried,5.877050
1768,to,0.226995
1769,fancy,7.826357
1770,what,2.083592
1771,the,2.850150
1772,flame,8.860118
1773,of,1.586205
1774,a,3.129045
1775,candle,3.541824
1776,is,4.302629
1777,like,2.797847
1778,after,8.042111
1779,the,2.157253
1780,candle,5.888573
1781,is,3.747149
1782,blown,5.872885
1783,out,1.856829
1784,for,4.771164
1785,she,3.847048
1786,could,3.397869
1787,not,1.057648
1788,remember,4.687880
1789,ever,4.126268
1790,having,1.483635
1791,seen,0.830719
1792,such,3.646079
1793,a,0.730736
1794,thing,1.948090
1795,after,5.610039
1796,a,1.548777
1797,while,1.460077
1798,finding,9.372313
1799,that,2.492636
1800,nothing,6.897543
1801,more,3.390509
1802,happened,4.896024
1803,she,2.273339
1804,decided,3.473468
1805,on,3.551473
1806,going,4.042068
1807,into,3.071339
1808,the,0.359430
1809,garden,3.612575
1810,at,4.371534
1811,once,2.236845
1812,but,3.994009
1813,alas,7.910111
1814,for,2.570121
1815,poor,7.093420
1816,alice,4.617571
1817,when,4.617811
1818,she,1.773323
1819,got,3.406090
1820,to,2.548482
1821,the,0.584841
1822,door,2.134991
1823,she,0.872988
1824,found,2.743805
1825,she,3.971458
1826,had,1.337793
1827,forgotten,4.306387
1828,the,1.680908
1829,little,4.514605
1830,golden,8.298162
1831,key,0.155107
1832,and,2.245026
1833,when,5.047919
1834,she,0.590099
1835,went,3.736009
1836,back,2.406960
1837,to,0.497757
1838,the,1.003250
1839,table,4.871605
1840,for,5.281798
1841,it,3.472482
1842,she,2.582474
1843,found,3.327032
1844,she,3.770456
1845,could,1.081326
1846,not,0.791603
1847,possibly,4.044995
1848,reach,5.305109
1849,it,0.976486
1850,she,4.161941
1851,could,2.224624
1852,see,2.796793
1853,it,2.069568
1854,quite,5.196513
1855,plainly,0.519342
1856,through,5.701014
1857,the,0.499063
1858,glass,2.696733
1859,and,2.117319
1860,she,2.286365
1861,tried,5.608474
1862,her,4.865065
1863,best,0.991932
1864,to,0.140490
1865,climb,7.630426
1866,up,1.850277
1867,one,6.428120
1868,of,1.360100
1869,the,0.430832
1870,legs,7.403290
1871,of,1.280705
1872,the,0.468220
1873,table,4.806955
1874,but,3.280079
1875,it,2.542964
1876,was,0.636866
1877,too,3.064274
1878,slippery,5.858361
1879,and,1.843760
1880,when,4.733156
1881,she,0.660334
1882,had,2.493408
1883,tired,7.690476
1884,herself,2.165025
1885,out,3.545647
1886,with,4.145322
1887,trying,9.544165
1888,the,4.431843
1889,poor,7.091201
1890,little,1.418945
1891,thing,1.938390
1892,sat,6.262311
1893,down,0.970465
1894,and,1.796492
1895,cried,3.622817
1896,come,6.455373
1897,there,5.931517
1898,'s,2.984332
1899,no,1.521032
1900,use,3.254060
1901,in,1.977347
1902,crying,5.275200
1903,like,3.963259
1904,that,0.389118
1905,said,9.279213
1906,alice,7.017234
1907,to,3.477611
1908,herself,1.050819
1909,rather,6.023173
1910,sharply,3.417222
1911,i,2.108817
1912,advise,7.089704
1913,you,0.167566
1914,to,0.640628
1915,leave,4.563066
1916,off,3.532780
1917,this,4.100138
1918,minute,5.409143
1919,she,2.449945
1920,generally,9.186804
1921,gave,4.681330
1922,herself,2.726159
1923,very,5.535627
1924,good,3.196680
1925,advice,1.692647
1926,though,4.802039
1927,she,1.012976
1928,very,7.417487
1929,seldom,1.276472
1930,followed,9.121254
1931,it,3.267210
1932,and,2.445498
1933,sometimes,2.883709
1934,she,1.045951
1935,scolded,7.285378
1936,herself,2.180548
1937,so,4.126419
1938,severely,3.833123
1939,as,4.118985
1940,to,1.485733
1941,bring,5.279792
1942,tears,4.344133
1943,into,2.655688
1944,her,0.255009
1945,eyes,0.375099
1946,and,1.824967
1947,once,6.635179
1948,she,1.884478
1949,remembered,5.529993
1950,trying,8.397728
1951,to,0.135782
1952,box,11.349308
1953,her,2.251121
1954,own,2.493816
1955,ears,1.953148
1956,for,3.135164
1957,having,7.314392
1958,cheated,7.413628
1959,herself,2.055216
1960,in,3.159679
1961,a,2.460254
1962,game,5.292450
1963,of,1.102934
1964,croquet,3.050217
1965,she,3.204155
1966,was,2.414448
1967,playing,6.085867
1968,against,8.219823
1969,herself,2.889396
1970,for,3.428581
1971,this,5.346771
1972,curious,8.415821
1973,child,6.447704
1974,was,3.381612
1975,very,3.733320
1976,fond,3.066608
1977,of,0.019573
1978,pretending,7.129114
1979,to,0.706446
1980,be,0.993865
1981,two,8.577188
1982,people,2.829890
1983,but,3.210382
1984,it,2.988084
1985,'s,1.935593
1986,no,3.222700
1987,use,1.058439
1988,now,4.998766
1989,thought,7.867731
1990,poor,7.140907
1991,alice,3.086880
1992,to,3.584908
1993,pretend,7.773508
1994,to,1.062314
1995,be,1.176212
1996,two,8.240446
1997,people,3.359940
1998,why,5.097988
1999,there,4.787951
2000,'s,0.993790
2001,hardly,6.339086
2002,enough,3.941900
2003,of,1.933328
2004,me,2.853311
2005,left,5.301680
2006,to,1.133458
2007,make,3.593057
2008,one,4.843797
2009,respectable,8.193708
2010,person,3.495624
2011,soon,7.822327
2012,her,4.127328
2013,eye,4.412451
2014,fell,1.165411
2015,on,0.952835
2016,a,2.973860
2017,little,3.245438
2018,glass,5.479485
2019,box,3.177114
2020,that,3.301666
2021,was,2.258257
2022,lying,2.304725
2023,under,3.902070
2024,the,0.395033
2025,table,1.773162
2026,she,4.197675
2027,opened,5.032629
2028,it,0.615795
2029,and,0.711237
2030,found,4.938110
2031,in,4.828889
2032,it,0.997793
2033,a,0.451759
2034,very,4.046257
2035,small,1.339207
2036,cake,6.437795
2037,on,4.851279
2038,which,1.194244
2039,the,2.253754
2040,words,6.908088
2041,eat,10.841192
2042,me,6.467563
2043,were,7.875278
2044,beautifully,6.516125
2045,marked,7.272375
2046,in,3.596557
2047,currants,8.930574
2048,well,4.962704
2049,i,1.952700
2050,'ll,2.677940
2051,eat,6.928747
2052,it,2.224287
2053,said,2.909260
2054,alice,4.660875
2055,and,2.205797
2056,if,4.072590
2057,it,2.440477
2058,makes,4.394355
2059,me,1.293695
2060,grow,7.498937
2061,larger,6.059386
2062,i,1.073246
2063,can,2.847378
2064,reach,7.010879
2065,the,2.060497
2066,key,8.833946
2067,and,2.267372
2068,if,5.320621
2069,it,2.031494
2070,makes,4.366991
2071,me,1.037474
2072,grow,7.118602
2073,smaller,5.203531
2074,i,0.724178
2075,can,2.464022
2076,creep,5.412388
2077,under,5.525515
2078,the,1.583962
2079,door,4.894053
2080,so,5.234904
2081,either,12.551945
2082,way,5.803370
2083,i,2.697401
2084,'ll,1.640850
2085,get,3.020527
2086,into,3.823782
2087,the,0.997133
2088,garden,4.052019
2089,and,1.513103
2090,i,3.000280
2091,do,3.928804
2092,n't,0.134119
2093,care,3.764071
2094,which,5.988920
2095,happens,2.288426
2096,she,2.449944
2097,ate,7.551960
2098,a,2.411306
2099,little,1.662369
2100,bit,4.407625
2101,and,3.047831
2102,said,4.231852
2103,anxiously,6.863916
2104,to,3.609324
2105,herself,0.858864
2106,which,6.282789
2107,way,7.266928
2108,which,7.793493
2109,way,2.424091
2110,holding,9.975718
2111,her,1.845619
2112,hand,1.779471
2113,on,4.409630
2114,the,1.242752
2115,top,5.148513
2116,of,0.150103
2117,her,0.961792
2118,head,1.445320
2119,to,4.157307
2120,feel,4.880636
2121,which,8.634346
2122,way,2.545285
2123,it,2.728795
2124,was,0.658577
2125,growing,6.272500
2126,and,2.271267
2127,she,2.302864
2128,was,2.160269
2129,quite,4.149549
2130,surprised,5.588525
2131,to,1.250271
2132,find,1.008575
2133,that,0.996637
2134,she,1.276637
2135,remained,8.068180
2136,the,4.524558
2137,same,2.552513
2138,size,5.582754
2139,to,4.355702
2140,be,2.896996
2141,sure,4.439068
2142,this,6.724092
2145,generally,11.228710
2146,happens,6.286833
2147,when,3.839309
2148,one,3.860685
2149,eats,8.262840
2150,cake,7.322457
